,table,count_into_etl,count_select_dev
46878,tbl_289291,1,0
46879,tbl_284149,1,0
46880,tbl_246171,1,0
46881,tbl_188050,0,0
46882,tbl_188070,1,0
46883,tbl_305572,1,0
46884,tbl_305604,1,0
46885,tbl_309048,0,0
46886,tbl_272195,2,0
46887,tbl_193982,1,0
46888,tbl_258571,1,0
46889,tbl_30784,1,0
46890,tbl_239473,2,0
46891,tbl_191326,1,0
46892,tbl_241462,1,0
46893,tbl_330949,0,0
46894,tbl_13189,1,0
46895,tbl_289192,1,0
46896,tbl_179390,0,0
46897,tbl_11119,2,0
46898,tbl_38902,6,0
46899,tbl_65611,0,0
46900,tbl_66118,0,0
46901,tbl_179156,1,0
46902,tbl_179155,0,0
46903,tbl_191330,0,0
46904,tbl_30746,1,0
46905,tbl_183780,0,0
46906,tbl_184810,0,0
46907,tbl_191577,1,0
46908,tbl_191578,0,0
46909,tbl_30763,1,0
46910,tbl_8898,1,0
46911,tbl_7864,3,0
46912,tbl_22042,3,0
46913,tbl_33436,3,0
46914,tbl_33454,3,0
46915,tbl_33463,3,0
46916,tbl_38863,3,0
46917,tbl_39941,3,0
46918,tbl_44751,3,0
46919,tbl_77352,0,0
46920,tbl_385486,3,0
46921,tbl_38976,3,0
46922,tbl_145087,0,0
46923,tbl_145186,0,0
46924,tbl_145201,0,0
46925,tbl_145426,0,0
46926,tbl_146372,0,0
46927,tbl_139883,0,1
46928,tbl_11533,1,0
46929,tbl_236474,0,0
46930,tbl_287590,1,0
46931,tbl_13510,2,0
46932,tbl_108269,1,0
46933,tbl_95952,1,0
46934,tbl_179372,0,0
46935,tbl_260259,0,0
46936,tbl_240074,1,0
46937,tbl_240118,1,0
46938,tbl_236231,1,0
46939,tbl_271567,2,0
46940,tbl_258572,1,0
46941,tbl_241252,1,0
46942,tbl_341362,1,0
46943,tbl_240179,0,3
46944,tbl_18502,1,0
46945,tbl_375884,1,0
46946,tbl_351721,0,8
46947,tbl_192991,0,0
46948,tbl_193012,1,0
46949,tbl_192673,1,0
46950,tbl_101438,1,0
46951,tbl_101454,2,0
46952,tbl_101455,2,0
46953,tbl_101456,0,0
46954,tbl_101457,6,0
46955,tbl_101458,2,0
46956,tbl_101459,4,0
46957,tbl_101461,0,0
46958,tbl_101875,2,0
46959,tbl_101876,2,0
46960,tbl_101877,2,0
46961,tbl_101878,2,0
46962,tbl_101879,2,0
46963,tbl_101880,2,0
46964,tbl_101881,2,0
46965,tbl_11128,2,0
46966,tbl_183029,0,0
46967,tbl_112078,2,0
46968,tbl_33878,1,0
46969,tbl_33886,1,0
46970,tbl_33894,1,0
46971,tbl_33902,1,0
46972,tbl_33910,1,0
46973,tbl_33918,1,0
46974,tbl_234454,3,0
46975,tbl_16938,1,0
46976,tbl_268573,0,0
46977,tbl_128940,1,0
46978,tbl_40546,1,0
46979,tbl_259441,1,0
46980,tbl_340334,1,0
46981,tbl_201480,0,0
46982,tbl_191337,1,0
46983,tbl_191338,0,0
46984,tbl_327980,3,0
46985,tbl_216281,1,0
46986,tbl_248680,1,0
46987,tbl_308977,0,0
46988,tbl_618,2,0
46989,tbl_7184,2,0
46990,tbl_7263,2,0
46991,tbl_7886,2,0
46992,tbl_8012,2,0
46993,tbl_22181,2,0
46994,tbl_33216,2,0
46995,tbl_33442,2,0
46996,tbl_34760,2,0
46997,tbl_42806,2,0
46998,tbl_45298,2,0
46999,tbl_240264,0,0
47000,tbl_259462,4,0
47001,tbl_13718,2,0
47002,tbl_2729,1,0
47003,tbl_37714,4,0
47004,tbl_37723,1,0
47005,tbl_37740,1,0
47006,tbl_37749,1,0
47007,tbl_37757,1,0
47008,tbl_37783,4,0
47009,tbl_37792,1,0
47010,tbl_188229,0,0
47011,tbl_188635,0,0
47012,tbl_188775,0,0
47013,tbl_343500,0,0
47014,tbl_179934,0,0
47015,tbl_328015,3,0
47016,tbl_13453,2,0
47017,tbl_158137,1,0
47018,tbl_245424,0,0
47019,tbl_245468,1,0
47020,tbl_191350,1,0
47021,tbl_191349,0,0
47022,tbl_271774,2,0
47023,tbl_270846,1,0
47024,tbl_239461,2,0
47025,tbl_191603,0,0
47026,tbl_340152,1,0
47027,tbl_194476,1,0
47028,tbl_30744,1,0
47029,tbl_18594,6,0
47030,tbl_109630,1,0
47031,tbl_38919,1,0
47032,tbl_84603,0,0
47033,tbl_85450,0,0
47034,tbl_85537,0,0
47035,tbl_38886,3,0
47036,tbl_50161,0,0
47037,tbl_50670,0,0
47038,tbl_13502,2,0
47039,tbl_351639,0,0
47040,tbl_76907,2,0
47041,tbl_340762,1,0
47042,tbl_236392,1,0
47043,tbl_258445,1,0
47044,tbl_259508,1,0
47045,tbl_258527,1,0
47046,tbl_129025,1,0
47047,tbl_11281,2,0
47048,tbl_30813,1,0
47049,tbl_179896,1,0
47050,tbl_288978,1,0
47051,tbl_191343,0,0
47052,tbl_11568,0,2
47053,tbl_368167,1,0
47054,tbl_246531,0,0
47055,tbl_246576,1,0
47056,tbl_383229,1,0
47057,tbl_284238,1,0
47058,tbl_30801,1,0
47059,tbl_154872,0,0
47060,tbl_272077,2,0
47061,tbl_13670,2,0
47062,tbl_30814,1,0
47063,tbl_30762,1,0
47064,tbl_17852,1,0
47065,tbl_195273,1,0
47066,tbl_248789,1,0
47067,tbl_27208,0,1
47068,tbl_37269,3,0
47069,tbl_37277,6,0
47070,tbl_37285,3,0
47071,tbl_37293,15,0
47072,tbl_37301,3,0
47073,tbl_37309,3,0
47074,tbl_37317,3,0
47075,tbl_37325,3,0
47076,tbl_331114,3,0
47077,tbl_30802,1,0
47078,tbl_305687,1,0
47079,tbl_258544,1,0
47080,tbl_192275,0,0
47081,tbl_191854,0,0
47082,tbl_265655,1,0
47083,tbl_174746,0,0
47084,tbl_367969,1,0
47085,tbl_192173,1,0
47086,tbl_153677,2,0
47087,tbl_194454,1,0
47088,tbl_6027,1,0
47089,tbl_34955,1,0
47090,tbl_37201,1,0
47091,tbl_37210,1,0
47092,tbl_37582,3,0
47093,tbl_13654,2,0
47094,tbl_13722,2,0
47095,tbl_236074,1,0
47096,tbl_6881,7,0
47097,tbl_229792,1,0
47098,tbl_129019,2,0
47099,tbl_10081,1,0
47100,tbl_236156,0,0
47101,tbl_183604,0,0
47102,tbl_209426,2,0
47103,tbl_271060,2,0
47104,tbl_241456,1,0
47105,tbl_207955,8,0
47106,tbl_13350,1,0
47107,tbl_341647,1,0
47108,tbl_185985,0,0
47109,tbl_191468,0,0
47110,tbl_175507,0,0
47111,tbl_243588,0,0
47112,tbl_243633,1,0
47113,tbl_245099,0,0
47114,tbl_245145,1,0
47115,tbl_18401,2,0
47116,tbl_245856,0,0
47117,tbl_245900,1,0
47118,tbl_11524,1,0
47119,tbl_17861,1,0
47120,tbl_135444,0,1
47121,tbl_18460,1,0
47122,tbl_18480,1,0
47123,tbl_179447,1,0
47124,tbl_179449,0,0
47125,tbl_152844,1,0
47126,tbl_13534,2,0
47127,tbl_191957,0,0
47128,tbl_239918,1,0
47129,tbl_103901,2,0
47130,tbl_40585,1,0
47131,tbl_2749,1,0
47132,tbl_317077,1,0
47133,tbl_317122,1,0
47134,tbl_192750,1,0
47135,tbl_192752,0,0
47136,tbl_317028,1,0
47137,tbl_317073,1,0
47138,tbl_243956,1,0
47139,tbl_258533,1,0
47140,tbl_383436,1,0
47141,tbl_189941,0,0
47142,tbl_229757,1,0
47143,tbl_258601,1,0
47144,tbl_271869,2,0
47145,tbl_258487,1,0
47146,tbl_183062,1,0
47147,tbl_190675,0,0
47148,tbl_258919,1,0
47149,tbl_216506,1,0
47150,tbl_191463,0,0
47151,tbl_623,2,0
47152,tbl_7189,2,0
47153,tbl_7268,2,0
47154,tbl_7891,2,0
47155,tbl_8017,2,0
47156,tbl_22186,2,0
47157,tbl_33221,2,0
47158,tbl_33447,2,0
47159,tbl_34765,2,0
47160,tbl_42811,2,0
47161,tbl_45303,2,0
47162,tbl_240395,0,0
47163,tbl_259587,4,0
47164,tbl_102812,1,0
47165,tbl_18419,1,0
47166,tbl_13725,2,0
47167,tbl_13519,2,0
47168,tbl_158093,2,0
47169,tbl_154360,2,0
47170,tbl_7862,3,0
47171,tbl_22040,3,0
47172,tbl_33434,3,0
47173,tbl_33452,3,0
47174,tbl_33461,3,0
47175,tbl_38859,3,0
47176,tbl_39939,3,0
47177,tbl_44749,3,0
47178,tbl_229466,9,0
47179,tbl_385484,3,0
47180,tbl_243318,0,0
47181,tbl_243362,1,0
47182,tbl_341723,1,0
47183,tbl_183067,0,0
47184,tbl_128859,0,0
47185,tbl_30836,1,0
47186,tbl_191589,0,0
47187,tbl_271357,1,0
47188,tbl_246448,0,0
47189,tbl_246495,1,0
47190,tbl_287565,1,0
47191,tbl_287585,1,0
47192,tbl_35686,1,0
47193,tbl_35694,1,0
47194,tbl_35702,1,0
47195,tbl_35465,1,0
47196,tbl_6879,7,0
47197,tbl_229720,1,0
47198,tbl_112342,2,0
47199,tbl_112343,2,0
47200,tbl_112344,0,0
47201,tbl_112345,6,0
47202,tbl_112346,2,0
47203,tbl_112347,4,0
47204,tbl_112349,0,0
47205,tbl_112774,2,0
47206,tbl_112775,2,0
47207,tbl_112776,2,0
47208,tbl_112777,2,0
47209,tbl_112778,2,0
47210,tbl_112779,2,0
47211,tbl_112780,2,0
47212,tbl_236475,0,0
47213,tbl_236636,0,0
47214,tbl_385807,3,0
47215,tbl_11489,1,0
47216,tbl_191960,0,0
47217,tbl_211759,0,3
47218,tbl_188853,0,0
47219,tbl_259283,1,0
47220,tbl_185795,0,0
47221,tbl_271054,1,0
47222,tbl_340223,1,0
47223,tbl_194318,0,3
47224,tbl_194479,1,0
47225,tbl_272080,2,0
47226,tbl_259298,1,0
47227,tbl_30741,1,0
47228,tbl_340153,1,0
47229,tbl_258920,1,0
47230,tbl_191587,0,0
47231,tbl_258569,1,0
47232,tbl_236315,0,0
47233,tbl_13614,1,0
47234,tbl_35681,1,0
47235,tbl_35689,1,0
47236,tbl_35697,1,0
47237,tbl_38967,3,0
47238,tbl_133935,0,0
47239,tbl_134035,0,0
47240,tbl_134048,0,0
47241,tbl_134273,0,0
47242,tbl_135219,0,0
47243,tbl_152832,2,0
47244,tbl_13721,2,0
47245,tbl_172218,0,0
47246,tbl_17862,1,0
47247,tbl_179420,0,0
47248,tbl_191333,1,0
47249,tbl_191334,0,0
47250,tbl_187895,0,0
47251,tbl_187916,1,0
47252,tbl_341332,1,0
47253,tbl_192990,0,0
47254,tbl_228815,1,0
47255,tbl_30774,1,0
47256,tbl_270948,2,0
47257,tbl_30785,1,0
47258,tbl_308991,0,0
47259,tbl_201013,1,0
47260,tbl_272286,2,0
47261,tbl_18488,1,0
47262,tbl_13658,2,0
47263,tbl_30831,1,0
47264,tbl_128072,2,0
47265,tbl_30789,1,0
47266,tbl_30742,1,0
47267,tbl_10072,2,0
47268,tbl_13457,2,0
47269,tbl_18456,1,0
47270,tbl_191951,0,0
47271,tbl_11480,1,0
47272,tbl_30778,1,0
47273,tbl_45391,1,0
47274,tbl_42077,1,0
47275,tbl_308935,0,0
47276,tbl_383434,1,0
47277,tbl_47028,1,0
47278,tbl_185417,0,0
47279,tbl_270947,1,0
47280,tbl_333015,1,0
47281,tbl_241258,1,0
47282,tbl_385831,3,0
47283,tbl_179913,1,0
47284,tbl_179911,0,0
47285,tbl_11494,1,0
47286,tbl_367880,0,0
47287,tbl_13501,2,0
47288,tbl_331146,2,0
47289,tbl_239813,1,0
47290,tbl_239858,1,0
47291,tbl_340293,1,0
47292,tbl_271057,2,0
47293,tbl_47042,1,0
47294,tbl_368266,1,0
47295,tbl_183087,1,0
47296,tbl_216331,1,0
47297,tbl_295321,1,0
47298,tbl_91509,1,0
47299,tbl_159801,0,0
47300,tbl_13646,2,0
47301,tbl_108229,1,0
47302,tbl_18496,1,0
47303,tbl_330355,1,0
47304,tbl_330664,0,0
47305,tbl_381604,0,0
47306,tbl_258605,1,0
47307,tbl_259374,1,0
47308,tbl_191608,1,0
47309,tbl_340181,1,0
47310,tbl_333279,0,0
47311,tbl_333321,1,0
47312,tbl_340732,1,0
47313,tbl_258476,1,0
47314,tbl_270848,2,0
47315,tbl_20533,2,0
47316,tbl_229974,1,0
47317,tbl_11527,1,0
47318,tbl_168282,0,0
47319,tbl_38890,3,0
47320,tbl_54024,0,0
47321,tbl_54532,0,0
47322,tbl_11536,1,0
47323,tbl_192497,1,0
47324,tbl_246224,1,0
47325,tbl_258486,1,0
47326,tbl_96267,0,1
47327,tbl_191381,1,0
47328,tbl_195418,0,0
47329,tbl_33626,0,1
47330,tbl_245640,0,0
47331,tbl_245685,1,0
47332,tbl_309155,0,0
47333,tbl_259255,1,0
47334,tbl_258583,1,0
47335,tbl_30837,1,0
47336,tbl_108002,1,0
47337,tbl_47067,1,0
47338,tbl_99820,1,0
47339,tbl_23980,0,0
47340,tbl_385825,1,0
47341,tbl_258599,1,0
47342,tbl_243687,1,0
47343,tbl_287433,1,0
47344,tbl_287455,1,0
47345,tbl_291052,1,0
47346,tbl_229901,1,0
47347,tbl_23946,0,0
47348,tbl_385757,1,0
47349,tbl_18503,1,0
47350,tbl_38922,2,0
47351,tbl_85626,0,0
47352,tbl_85746,0,0
47353,tbl_86447,0,0
47354,tbl_86533,0,0
47355,tbl_179476,1,0
47356,tbl_179474,0,0
47357,tbl_38907,1,0
47358,tbl_78461,0,0
47359,tbl_79308,0,0
47360,tbl_79394,0,0
47361,tbl_13478,2,0
47362,tbl_345746,0,0
47363,tbl_91015,2,0
47364,tbl_332556,1,0
47365,tbl_271684,2,0
47366,tbl_271566,2,0
47367,tbl_191386,0,0
47368,tbl_244928,1,0
47369,tbl_30758,1,0
47370,tbl_101205,1,0
47371,tbl_184318,0,0
47372,tbl_191218,0,0
47373,tbl_271461,2,0
47374,tbl_260047,2,0
47375,tbl_179898,0,0
47376,tbl_383232,1,0
47377,tbl_287330,1,0
47378,tbl_287350,1,0
47379,tbl_30794,1,0
47380,tbl_316931,1,0
47381,tbl_330176,0,0
47382,tbl_11504,1,0
47383,tbl_179391,1,0
47384,tbl_2859,1,0
47385,tbl_330283,0,0
47386,tbl_190640,0,0
47387,tbl_13713,2,0
47388,tbl_23973,0,0
47389,tbl_385811,1,0
47390,tbl_375776,1,0
47391,tbl_258490,1,0
47392,tbl_30776,1,0
47393,tbl_187234,1,0
47394,tbl_241261,1,0
47395,tbl_272287,2,0
47396,tbl_191597,0,0
47397,tbl_185479,0,0
47398,tbl_208122,0,0
47399,tbl_26481,0,3
47400,tbl_351671,1,0
47401,tbl_239451,2,0
47402,tbl_241765,0,0
47403,tbl_13717,1,0
47404,tbl_11526,1,0
47405,tbl_17858,1,0
47406,tbl_38935,1,0
47407,tbl_97755,0,0
47408,tbl_13469,2,0
47409,tbl_46054,1,0
47410,tbl_284236,1,0
47411,tbl_332555,1,0
47412,tbl_23961,0,0
47413,tbl_385786,1,0
47414,tbl_258555,1,0
47415,tbl_191600,1,0
47416,tbl_193225,1,0
47417,tbl_236554,1,0
47418,tbl_236632,1,0
47419,tbl_18492,1,0
47420,tbl_330392,0,0
47421,tbl_13630,1,0
47422,tbl_167649,0,0
47423,tbl_13520,2,0
47424,tbl_183564,0,0
47425,tbl_34958,1,0
47426,tbl_37204,1,0
47427,tbl_37213,1,0
47428,tbl_37585,3,0
47429,tbl_13041,1,0
47430,tbl_101187,1,0
47431,tbl_18437,1,0
47432,tbl_13461,2,0
47433,tbl_259301,1,0
47434,tbl_194455,1,0
47435,tbl_268504,1,0
47436,tbl_191928,1,0
47437,tbl_191370,0,0
47438,tbl_383433,1,0
47439,tbl_216461,0,0
47440,tbl_375123,0,0
47441,tbl_13690,2,0
47442,tbl_343690,1,0
47443,tbl_144373,0,1
47444,tbl_18514,1,0
47445,tbl_13466,2,0
47446,tbl_6943,0,0
47447,tbl_184584,0,0
47448,tbl_236792,1,0
47449,tbl_245847,1,0
47450,tbl_258598,1,0
47451,tbl_332657,1,0
47452,tbl_113445,1,0
47453,tbl_203615,0,0
47454,tbl_340404,1,0
47455,tbl_13693,2,0
47456,tbl_13522,2,0
47457,tbl_191145,1,0
47458,tbl_13490,2,0
47459,tbl_13633,1,0
47460,tbl_38914,1,0
47461,tbl_81531,0,0
47462,tbl_82380,0,0
47463,tbl_82465,0,0
47464,tbl_30779,1,0
47465,tbl_271871,2,0
47466,tbl_259346,1,0
47467,tbl_30745,1,0
47468,tbl_258461,1,0
47469,tbl_245908,0,0
47470,tbl_245954,1,0
47471,tbl_239544,1,0
47472,tbl_184296,0,0
47473,tbl_381659,0,0
47474,tbl_327830,1,0
47475,tbl_259227,1,0
47476,tbl_179703,1,0
47477,tbl_191609,0,0
47478,tbl_174721,2,0
47479,tbl_13042,1,0
47480,tbl_26469,0,1
47481,tbl_13645,2,0
47482,tbl_128814,1,0
47483,tbl_18483,1,0
47484,tbl_13345,0,0
47485,tbl_13346,1,0
47486,tbl_13489,2,0
47487,tbl_191575,0,0
47488,tbl_179162,0,0
47489,tbl_45980,0,0
47490,tbl_195060,1,0
47491,tbl_179410,1,0
47492,tbl_186260,0,0
47493,tbl_152859,0,0
47494,tbl_305522,1,0
47495,tbl_258485,1,0
47496,tbl_152764,2,0
47497,tbl_270849,2,0
47498,tbl_13547,2,0
47499,tbl_38971,3,0
47500,tbl_138385,0,0
47501,tbl_138485,0,0
47502,tbl_138499,0,0
47503,tbl_138724,0,0
47504,tbl_139658,0,0
47505,tbl_18449,1,0
47506,tbl_30755,1,0
47507,tbl_30795,1,0
47508,tbl_228565,1,0
47509,tbl_258528,1,0
47510,tbl_192176,0,0
47511,tbl_341437,1,0
47512,tbl_20446,1,0
47513,tbl_192169,0,0
47514,tbl_191328,0,0
47515,tbl_47152,0,0
47516,tbl_259231,1,0
47517,tbl_13537,2,0
47518,tbl_142140,0,1
47519,tbl_23983,0,0
47520,tbl_385830,1,0
47521,tbl_109363,1,0
47522,tbl_13698,2,0
47523,tbl_18459,1,0
47524,tbl_76400,2,0
47525,tbl_30811,1,0
47526,tbl_13333,1,0
47527,tbl_13334,1,0
47528,tbl_30838,1,0
47529,tbl_11530,1,0
47530,tbl_38952,1,0
47531,tbl_110030,0,0
47532,tbl_191380,0,0
47533,tbl_30724,1,0
47534,tbl_271460,2,0
47535,tbl_243856,0,0
47536,tbl_243902,1,0
47537,tbl_46680,1,0
47538,tbl_191891,0,0
47539,tbl_188049,0,0
47540,tbl_163698,0,0
47541,tbl_35483,1,0
47542,tbl_386222,3,0
47543,tbl_212069,1,0
47544,tbl_38988,3,0
47545,tbl_163945,0,0
47546,tbl_163981,0,0
47547,tbl_164334,0,0
47548,tbl_164799,0,0
47549,tbl_271970,2,0
47550,tbl_244334,1,0
47551,tbl_30832,1,0
47552,tbl_259287,1,0
47553,tbl_191347,0,0
47554,tbl_188497,0,0
47555,tbl_271360,2,0
47556,tbl_243363,1,0
47557,tbl_24309,0,0
47558,tbl_386384,1,0
47559,tbl_191332,0,0
47560,tbl_327831,1,0
47561,tbl_2697,1,0
47562,tbl_38936,1,0
47563,tbl_99121,0,0
47564,tbl_331032,0,0
47565,tbl_191375,0,0
47566,tbl_11488,1,0
47567,tbl_184988,1,0
47568,tbl_46352,0,0
47569,tbl_258507,1,0
47570,tbl_30717,1,0
47571,tbl_216481,1,0
47572,tbl_192217,0,0
47573,tbl_216556,1,0
47574,tbl_258515,1,0
47575,tbl_258457,1,0
47576,tbl_30769,1,0
47577,tbl_30799,1,0
47578,tbl_30761,1,0
47579,tbl_4883,1,0
47580,tbl_38939,1,0
47581,tbl_100487,0,0
47582,tbl_305448,0,0
47583,tbl_191927,0,0
47584,tbl_13179,1,0
47585,tbl_13180,1,0
47586,tbl_33880,1,0
47587,tbl_33888,1,0
47588,tbl_33896,0,0
47589,tbl_33904,1,0
47590,tbl_33912,1,0
47591,tbl_33920,1,0
47592,tbl_130239,0,0
47593,tbl_132448,0,0
47594,tbl_134682,0,0
47595,tbl_136897,0,0
47596,tbl_139120,0,0
47597,tbl_141373,0,0
47598,tbl_143610,0,0
47599,tbl_145833,0,0
47600,tbl_148060,0,0
47601,tbl_150272,0,0
47602,tbl_30718,1,0
47603,tbl_38926,1,0
47604,tbl_87647,0,0
47605,tbl_88496,0,0
47606,tbl_88582,0,0
47607,tbl_11483,1,0
47608,tbl_179705,0,0
47609,tbl_259285,1,0
47610,tbl_194461,1,0
47611,tbl_284234,1,0
47612,tbl_383227,1,0
47613,tbl_332708,1,0
47614,tbl_192200,0,0
47615,tbl_179444,0,0
47616,tbl_179546,0,0
47617,tbl_340124,1,0
47618,tbl_236471,1,0
47619,tbl_11484,1,0
47620,tbl_13343,1,0
47621,tbl_336,0,2
47622,tbl_194460,0,0
47623,tbl_246386,1,0
47624,tbl_340377,1,0
47625,tbl_341452,1,0
47626,tbl_30764,1,0
47627,tbl_259241,1,0
47628,tbl_241260,1,0
47629,tbl_258603,1,0
47630,tbl_340702,1,0
47631,tbl_271776,2,0
47632,tbl_4903,1,0
47633,tbl_35685,1,0
47634,tbl_35693,1,0
47635,tbl_35701,1,0
47636,tbl_18517,1,0
47637,tbl_179466,1,0
47638,tbl_191616,0,0
47639,tbl_259372,1,0
47640,tbl_179531,1,0
47641,tbl_179533,0,0
47642,tbl_191596,0,0
47643,tbl_270951,2,0
47644,tbl_259300,1,0
47645,tbl_192917,0,0
47646,tbl_114817,1,0
47647,tbl_185454,0,0
47648,tbl_183178,1,0
47649,tbl_327938,1,0
47650,tbl_46363,0,0
47651,tbl_244064,1,0
47652,tbl_191586,0,0
47653,tbl_179343,0,0
47654,tbl_287642,1,0
47655,tbl_13025,1,0
47656,tbl_18411,1,0
47657,tbl_23673,0,0
47658,tbl_13327,1,0
47659,tbl_258556,1,0
47660,tbl_259213,1,0
47661,tbl_192194,1,0
47662,tbl_340208,1,0
47663,tbl_184244,0,0
47664,tbl_340096,1,0
47665,tbl_191582,0,0
47666,tbl_351679,0,0
47667,tbl_351712,1,0
47668,tbl_340236,1,0
47669,tbl_18524,1,0
47670,tbl_236556,0,0
47671,tbl_35683,1,0
47672,tbl_35691,1,0
47673,tbl_35699,1,0
47674,tbl_305449,1,0
47675,tbl_19124,1,0
47676,tbl_13458,2,0
47677,tbl_9541,0,1
47678,tbl_236791,1,0
47679,tbl_187541,0,0
47680,tbl_187575,1,0
47681,tbl_259270,1,0
47682,tbl_259219,1,0
47683,tbl_243848,1,0
47684,tbl_192191,0,0
47685,tbl_305612,1,0
47686,tbl_305645,1,0
47687,tbl_258489,1,0
47688,tbl_258542,1,0
47689,tbl_340278,1,0
47690,tbl_19123,1,0
47691,tbl_38894,3,0
47692,tbl_57886,0,0
47693,tbl_58393,0,0
47694,tbl_8899,2,0
47695,tbl_13470,2,0
47696,tbl_29445,1,0
47697,tbl_330925,0,0
47698,tbl_192147,1,0
47699,tbl_179346,1,0
47700,tbl_308866,0,0
47701,tbl_11537,1,0
47702,tbl_246575,1,0
47703,tbl_18423,1,0
47704,tbl_18426,1,0
47705,tbl_340250,1,0
47706,tbl_294546,0,1
47707,tbl_244180,0,0
47708,tbl_244226,1,0
47709,tbl_34036,0,1
47710,tbl_258504,1,0
47711,tbl_190977,0,0
47712,tbl_194451,1,0
47713,tbl_244443,1,0
47714,tbl_258514,1,0
47715,tbl_316980,1,0
47716,tbl_330212,0,0
47717,tbl_212143,1,0
47718,tbl_110733,3,0
47719,tbl_99828,2,0
47720,tbl_13474,2,0
47721,tbl_340321,1,0
47722,tbl_244011,1,0
47723,tbl_317127,1,0
47724,tbl_317171,1,0
47725,tbl_245901,1,0
47726,tbl_192294,0,0
47727,tbl_191325,0,0
47728,tbl_305481,1,0
47729,tbl_375193,1,0
47730,tbl_30770,1,0
47731,tbl_18410,1,0
47732,tbl_11531,1,0
47733,tbl_18506,1,0
47734,tbl_11496,1,0
47735,tbl_245315,0,0
47736,tbl_245360,1,0
47737,tbl_258460,1,0
47738,tbl_243478,0,0
47739,tbl_243525,1,0
47740,tbl_340279,1,0
47741,tbl_340195,1,0
47742,tbl_186398,0,0
47743,tbl_190851,0,0
47744,tbl_192209,0,0
47745,tbl_245091,1,0
47746,tbl_47040,1,0
47747,tbl_18454,1,0
47748,tbl_13661,2,0
47749,tbl_13557,2,0
47750,tbl_7863,2,0
47751,tbl_22041,2,0
47752,tbl_33435,2,0
47753,tbl_33453,2,0
47754,tbl_33462,2,0
47755,tbl_38861,2,0
47756,tbl_39940,2,0
47757,tbl_44750,2,0
47758,tbl_229503,2,0
47759,tbl_385485,2,0
47760,tbl_330320,0,0
47761,tbl_35464,1,0
47762,tbl_113703,2,0
47763,tbl_113704,2,0
47764,tbl_113705,0,0
47765,tbl_113706,6,0
47766,tbl_113707,2,0
47767,tbl_113708,4,0
47768,tbl_113710,0,0
47769,tbl_114135,2,0
47770,tbl_114136,2,0
47771,tbl_114137,2,0
47772,tbl_114138,2,0
47773,tbl_114139,2,0
47774,tbl_114140,2,0
47775,tbl_114141,2,0
47776,tbl_35462,1,0
47777,tbl_35472,2,0
47778,tbl_35481,1,0
47779,tbl_375848,1,0
47780,tbl_259354,1,0
47781,tbl_331155,1,0
47782,tbl_331187,1,0
47783,tbl_194488,1,0
47784,tbl_245955,1,0
47785,tbl_10092,1,0
47786,tbl_258465,1,0
47787,tbl_308154,0,0
47788,tbl_189558,0,0
47789,tbl_99811,1,0
47790,tbl_245793,1,0
47791,tbl_259303,1,0
47792,tbl_246117,1,0
47793,tbl_11523,1,0
47794,tbl_101424,1,0
47795,tbl_13701,2,0
47796,tbl_17855,1,0
47797,tbl_13038,0,0
47798,tbl_13037,1,0
47799,tbl_1685,1,0
47800,tbl_1705,1,0
47801,tbl_244073,0,0
47802,tbl_244119,1,0
47803,tbl_259288,1,0
47804,tbl_245469,1,0
47805,tbl_192780,1,0
47806,tbl_317024,1,0
47807,tbl_195061,1,0
47808,tbl_243795,1,0
47809,tbl_191324,1,0
47810,tbl_11470,1,0
47811,tbl_18472,1,0
47812,tbl_110990,1,0
47813,tbl_330248,0,0
47814,tbl_13621,1,0
47815,tbl_17857,1,0
47816,tbl_212176,1,0
47817,tbl_239463,2,0
47818,tbl_184986,0,0
47819,tbl_27864,0,1
47820,tbl_191287,0,0
47821,tbl_295280,1,0
47822,tbl_194463,1,0
47823,tbl_236232,1,0
47824,tbl_258587,1,0
47825,tbl_18441,1,0
47826,tbl_179467,0,0
47827,tbl_18477,1,0
47828,tbl_271872,2,0
47829,tbl_13617,1,0
47830,tbl_116170,1,0
47831,tbl_154357,2,0
47832,tbl_364339,1,0
47833,tbl_179515,0,0
47834,tbl_18438,1,0
47835,tbl_245144,1,0
47836,tbl_174651,2,0
47837,tbl_341422,1,0
47838,tbl_271677,1,0
47839,tbl_271263,2,0
47840,tbl_255691,1,0
47841,tbl_327871,3,0
47842,tbl_259488,0,0
47843,tbl_18440,1,0
47844,tbl_259537,0,0
47845,tbl_340194,1,0
47846,tbl_244712,1,0
47847,tbl_187047,0,0
47848,tbl_258532,1,0
47849,tbl_295198,1,0
47850,tbl_258589,1,0
47851,tbl_201452,0,0
47852,tbl_362490,1,0
47853,tbl_13653,2,0
47854,tbl_37713,4,0
47855,tbl_37722,1,0
47856,tbl_37739,1,0
47857,tbl_37748,1,0
47858,tbl_37756,1,0
47859,tbl_37782,4,0
47860,tbl_37791,1,0
47861,tbl_343453,0,0
47862,tbl_351556,1,0
47863,tbl_161713,0,0
47864,tbl_30788,1,0
47865,tbl_245576,1,0
47866,tbl_191673,0,0
47867,tbl_244874,1,0
47868,tbl_244659,1,0
47869,tbl_179422,1,0
47870,tbl_218174,1,0
47871,tbl_258933,1,0
47872,tbl_239471,2,0
47873,tbl_367970,1,0
47874,tbl_191920,0,0
47875,tbl_295157,1,0
47876,tbl_246279,1,0
